199.99999999999997
36, 79, 0.0, 0.0
46, 82, 0.0, 0.0
44, 97, 0.30000000000000004, 1.0
36, 38, 0.3995454545454546, 1.3318181818181818
40, 70, 0.49909090909090914, 1.6636363636363636
46, 88, 0.49909090909090914, 1.6636363636363636
46, 70, 0.7977272727272728, 2.6590909090909087
36, 75, 0.7990909090909092, 2.6636363636363636
44, 100, 0.9, 2.9999999999999996
40, 87, 1.0977272727272729, 3.6590909090909087
46, 84, 1.0990909090909091, 3.663636363636363
46, 73, 1.2000000000000002, 4.0
36, 70, 1.3990909090909092, 4.663636363636363
44, 99, 1.5000000000000002, 5.0
40, 38, 1.5981818181818184, 5.327272727272727
40, 82, 1.6990909090909092, 5.663636363636363
44, 82, 1.7004545454545457, 5.668181818181818
46, 83, 1.7986363636363638, 5.995454545454545
36, 67, 1.9990909090909093, 6.663636363636363
46, 75, 1.9990909090909093, 6.663636363636363
44, 98, 2.0986363636363636, 6.995454545454545
45, 68, 2.0986363636363636, 6.995454545454545
46, 82, 2.2990909090909093, 7.663636363636363
36, 58, 2.3004545454545458, 7.668181818181818
