150.0
37, 85, 0.0018181818181818182, 0.004545454545454545
42, 73, 0.0036363636363636364, 0.00909090909090909
35, 109, 0.28, 0.7000000000000001
46, 71, 0.28545454545454546, 0.7136363636363636
42, 60, 0.8036363636363636, 2.009090909090909
42, 39, 1.08, 2.7
37, 94, 1.2, 3.0
42, 80, 1.2, 3.0
37, 85, 1.6018181818181818, 4.004545454545455
42, 73, 1.6036363636363635, 4.009090909090909
35, 109, 1.88, 4.7
46, 71, 1.8854545454545455, 4.713636363636364
42, 60, 2.403636363636364, 6.00909090909091
42, 39, 2.68, 6.7
37, 94, 2.8, 7.0
42, 80, 2.8, 7.0
