99.000099000099
36, 79, 0.3223137272727273, 0.5318181818181819
42, 79, 0.3223137272727273, 0.5318181818181819
38, 113, 0.6198340909090909, 1.0227272727272727
39, 113, 0.6198340909090909, 1.0227272727272727
42, 113, 0.6198340909090909, 1.0227272727272727
46, 69, 0.9338833636363637, 1.5409090909090908
36, 103, 1.090908, 1.8
42, 113, 1.225894090909091, 2.022727272727273
36, 54, 1.3829187272727275, 2.281818181818182
44, 54, 1.3829187272727275, 2.281818181818182
36, 71, 1.5206596363636364, 2.5090909090909093
42, 71, 1.5206596363636364, 2.5090909090909093
44, 74, 1.6914583636363638, 2.790909090909091
38, 106, 1.831954090909091, 3.022727272727273
39, 106, 1.831954090909091, 3.022727272727273
42, 106, 1.831954090909091, 3.022727272727273
36, 56, 1.9889787272727275, 3.281818181818182
36, 86, 2.146003363636364, 3.5409090909090915
46, 72, 2.146003363636364, 3.5409090909090915
38, 77, 2.2727250000000003, 3.7500000000000004
36, 79, 2.7465537272727274, 4.531818181818182
42, 79, 2.7465537272727274, 4.531818181818182
38, 113, 3.044074090909091, 5.0227272727272725
39, 113, 3.044074090909091, 5.0227272727272725
42, 113, 3.044074090909091, 5.0227272727272725
46, 69, 3.358123363636364, 5.540909090909092
36, 103, 3.5151480000000004, 5.800000000000001
42, 113, 3.6501340909090914, 6.022727272727274
36, 54, 3.8071587272727276, 6.281818181818182
44, 54, 3.8071587272727276, 6.281818181818182
36, 71, 3.944899636363637, 6.50909090909091
42, 71, 3.944899636363637, 6.50909090909091
44, 74, 4.115698363636364, 6.790909090909091
38, 106, 4.256194090909092, 7.022727272727274
39, 106, 4.256194090909092, 7.022727272727274
42, 106, 4.256194090909092, 7.022727272727274
36, 56, 4.413218727272728, 7.281818181818183
36, 86, 4.570243363636364, 7.540909090909092
46, 72, 4.570243363636364, 7.540909090909092
38, 77, 4.6969650000000005, 7.750000000000001
