104.00001386666852
51, 85, 0.2779719909090909, 0.48181818181818187
36, 88, 0.39860134545454545, 0.690909090909091
40, 117, 0.5611887363636363, 0.9727272727272727
51, 97, 0.5638111136363636, 0.9772727272727273
51, 84, 0.8575173681818181, 1.4863636363636366
36, 80, 1.1512236227272727, 1.9954545454545456
51, 71, 1.153846, 2.0
51, 69, 1.4396851227272727, 2.4954545454545456
36, 93, 1.5760487409090909, 2.731818181818182
40, 117, 1.7202794909090908, 2.981818181818182
51, 101, 1.7255242454545454, 2.990909090909091
51, 95, 2.0192305, 3.5
36, 88, 2.2919577363636363, 3.972727272727273
51, 90, 2.3024472454545455, 3.990909090909091
51, 89, 2.5856639909090906, 4.4818181818181815
36, 86, 2.735139495454545, 4.74090909090909
40, 117, 2.8715031136363636, 4.977272727272728
51, 99, 2.8715031136363636, 4.977272727272728
51, 95, 3.165209368181818, 5.486363636363636
36, 82, 3.4405589818181816, 5.963636363636364
51, 92, 3.4484261136363634, 5.9772727272727275
51, 94, 3.734265236363636, 6.472727272727273
36, 82, 3.896852627272727, 6.754545454545455
40, 111, 4.014859604545454, 6.959090909090909
51, 87, 4.0174819818181815, 6.963636363636364
51, 80, 4.305943481818182, 7.463636363636365
36, 80, 4.305943481818182, 7.463636363636365
36, 90, 4.597027359090909, 7.968181818181819
51, 87, 4.597027359090909, 7.968181818181819
