102.0000510000255
36, 79, 0.024064159090909094, 0.04090909090909091
42, 104, 0.02941175, 0.05
36, 61, 0.20053465909090912, 0.34090909090909094
42, 87, 0.3181816590909091, 0.5409090909090909
38, 127, 0.5962563863636364, 1.0136363636363637
42, 127, 0.6069515681818183, 1.031818181818182
42, 116, 0.8930476818181818, 1.5181818181818183
38, 28, 1.0561492045454546, 1.7954545454545454
38, 30, 1.1069513181818182, 1.8818181818181818
38, 29, 1.1363630681818182, 1.9318181818181819
42, 70, 1.1764700000000001, 2.0
38, 30, 1.3529405, 2.3
36, 78, 1.4652399090909092, 2.490909090909091
42, 87, 1.4625661136363637, 2.4863636363636363
40, 127, 1.7486622272727275, 2.972727272727273
42, 127, 1.7486622272727275, 2.972727272727273
36, 11, 2.0133679772727273, 3.4227272727272724
42, 124, 2.0481273181818183, 3.481818181818182
36, 76, 2.344918613636364, 3.9863636363636363
42, 104, 2.3529400000000003, 4.0
36, 50, 2.5133677272727275, 4.2727272727272725
42, 98, 2.6417099090909093, 4.49090909090909
38, 127, 2.938501204545455, 4.995454545454546
42, 127, 2.9465225909090913, 5.00909090909091
42, 107, 3.2352925000000003, 5.5
42, 101, 3.5294100000000004, 6.0
38, 27, 3.6951853181818186, 6.281818181818182
38, 17, 3.7379660454545456, 6.3545454545454545
36, 73, 3.815506113636364, 6.486363636363636
42, 70, 3.826201295454546, 6.504545454545455
38, 127, 4.114971204545455, 6.995454545454546
42, 127, 4.117645, 7.0
42, 127, 4.4197838863636365, 7.513636363636364
